product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id,status
2187,CETAPHIL OILY SKIN CLEANSER 500ML,cetaphil,606335,22.99,772618072006,1,500ml,,,t,1,0,0,13.10,111,t
2011,CERAVE LOT MOISTURIZING 355ML,CeraVe,147366,21.99,3606000537415,13,355ml,,,t,14,1,0,14.78,111,t
2022,NIVEA BODY CR COCOA BUTTER 439G,nivea,152570,19.99,56594011090,2,439g,,,t,2,0,0,13.46,111,t
133,BIO OIL 125ML,bio oil,788992,26.99,891038001011,2,125 ml,,,t,2,0,0,16.19,111,t
134,CERAVE CLEANSER FOAMING FACIAL 562ML,cerave,145838,24.99,3606000552593,0,562 ml, ,,t,0,0,0,14.78,111,t
138,CERAVE CLEANSER ACNE FACIAL 150ML,Cerave,165820,23.99,3606000552791,1,150 ml,,2026-12-31,t,1,0,0,14.78,111,t
144,AQUAPHOR OINTMENT HEALING 198G,eucerin,147260,21.99,56594014053,0,190, ,,t,0,0,0,13.74,111,t
148,DR TEALS COCONUT OIL EPSOM SALT 1.36KG,Dr.Teals,124695,13.99,811068015024,0,1.36kg / 3 lbs,,,t,0,0,0,8.39,111,t
135,CERAVE CLEANSER HYDRATING 562ML,cerave,145837,25.99,3606000546349,7,562 ml,,,t,7,0,0,14.78,111,t
140,CETAPHIL GENTLE CLEANSER 250ML,cetaphil,606368,14.99,772618072501,6,250, ,,t,7,1,0,8.71,111,t
1873,GUM TECHNIQUE DEEP CLEAN TOOTHBRUSH COMPACT SOFT,"",775,4.99,70942125635,9,1 toothb,"",,t,14,5,0,2.79,109,t
2023,NIVEA CARE NOURISHING CR 400ML,Nivea,119231,19.99,56594011335,2,400ml,,,t,4,2,0,13.46,111,t
2044,NEUTROGENA ULTRA SHEER FACE SUNSCREEN SPF 60 88ML,Neutrogena,156284,19.99,62600380555,1,88ml,,2026-01-31,t,2,1,0,11.92,111,t
697,TOOTHPASTE SENSODYNE WHITENING BRILLANT 100ML,"",17605,8.99,60815030180,2,100mL,"",,t,3,1,0,5.46,109,t
132,BIO OIL 200ML,bio oil,537407,37.99,891038001028,5,200 ml, ,,t,5,0,0,22.61,111,t
147,DR TEALS EPSOM SALTS SHEA/ALMOND 1.36KG,Dr.Teals,153231,13.99,811068017691,4,1.36kg/3 lbs,,,t,5,1,0,8.39,111,t
149,DR TEALS EPSON SALT LAVENDER 1.36KG,Dr.Teals,76301,13.99,811068010708,2,1.36kg/3 lbs,,,t,4,2,0,8.39,111,t
139,CETAPHIL GENTLE CLEANSER 500ML,cetaphil,606376,21.99,772618075007,1,500,,,t,3,2,0,13.10,111,t
590,JERGENS LOTION VITAMIN E MOISTURIZER REVITAL 620ML,Jergens,139067,15.99,62400254452,0,620g, ,,t,0,0,0,8.82,111,t
591,LIPIKAR GEL SYNDET AP+ 400ML,La ROCHE-POSAY,99423,26.99,3337875537315,0,400g,,,t,0,0,0,16.10,111,t
592,NEUTROGENA ULTRA SHEER DRY SUN SCREEN SPF 60 88ML,Neutrogena,156288,19.99,62600380562,0,88g,,,t,0,0,0,11.92,111,t
597,GARNIER SKIN ACTIVE SERUM VITAMIN C 30ML,Garnier,183593,22.99,3600542444149,0,30ml, ,,t,0,0,0,14.31,111,t
598,ROCHE POSAY CICAPLAST BALM B5 100ML,Laroche-Posay,179477,29.99,3337875848121,0,100ml,,,t,0,0,0,18.15,111,t
603,SPECTRO JEL COMBINATION SKIN 500ML,Spectro,44422,22.99,60815041599,1,500ml,,2027-10-31,t,1,0,0,13.42,111,t
604,TENA CR BARRIER FRAGRANCE FREE 100ML,Tena,169687,10.99,768702544412,0,100ml,,,t,0,0,0,6.15,111,t
607,DORMER 211 CR FACE SPF30 60ML,Dormer,539528,22.99,57368100293,1,60ml,,2026-01-31,t,1,0,0,12.41,111,t
722,VITAMIN E OINT JAR 50G WEBBER,Webber,928256,11.99,65798431092,1,50g,JAR,2028-08-31,t,1,0,0,7.23,111,t
724,NIVEA FOR MEN MOISTURIZING 24HRS 75ML,Nivea Men,695700,13.99,56594888081,0,75mL,,,t,0,0,0,8.66,111,t
731,AUST GOLD GEL ALOE 237ML,Australian Goal,169268,10.99,54402700518,6,237mL,,,t,8,2,0,6.72,111,t
753,UREMOL 20% MOISTURIZING CR 100G,Uremol,163027,16.99,776097550208,0,100g,,,t,0,0,0,10.69,111,t
768,AVEENO BODY WASH DAILY MOISTURIZING 532ML,Aveeno,464057,15.99,62600063847,0,532mL,,,t,0,0,0,9.54,111,t
747,DR TEALS EPSOM SALTS PINK HIMALAYAN 1.36KG,Dr.Teals,108259,13.99,811068014997,4,1.36kg / 3 lbs,,,t,4,0,0,8.39,111,t
1146,CETAPHIL DAILY ADVANCE ULTRA HYDRATING LOT 473ML,Cetaphil,104453,21.99,772618072280,0,473mL,,,t,0,0,0,13.10,111,t
1155,EUCERIN COMPLETE REPAIR INT LOTION 10% UREA 250ML,Eucerin,27212,25.99,56594004580,0,250mL,,,t,0,0,0,15.80,111,t
1176,CERAVE CLEANSER HYDRATING 237ML,CeraVe,191223,18.99,3606000552913,0,237ml,,,t,0,0,0,11.42,111,t
1185,LA ROCHE POSAY ANTHELIOS MINERAL SPF50 50ML,La Roche-Posay,172717,33.99,3605970483050,0,50mL,,,t,1,1,0,26.18,111,t
1424,BENZAGEL GEL 5% 30G,Benzagel,179382,9.99,851722000720,2,30g,,2027-07-30,t,2,0,0,6.02,111,t
1456,NEUTROGENA ULTRA SHEER SP SPF30 141G,Neutrogena,146689,19.99,62600338969,0,141g,,,t,0,0,0,11.92,111,t
1457,NEUTROGENA INVISIBLE DEFENSE SP SPF50 141G,Neutrogena,175495,21.99,62600629685,0,141g,,,t,0,0,0,13.19,111,t
1516,AVEENO MOITURIZING CR ECZEMA CARE 166ML,Aveeno,193094,22.99,62600064363,1,166ml,,2026-07-30,t,2,1,0,11.87,111,t
1744,REFRESH+ SOL ARTIFICIAL TEARS 0.5% 30X0.4ML,Refresh,208777,17.99,69886054873,0,30x0.4mL,,,t,0,0,0,11.05,111,t
1801,NEUTROGENA ULTRA SHEER DRY TOUCH SPF30 147ML,Neutrogena,146703,27.99,62600338983,1,147 ml,,2027-08-30,t,1,0,0,16.80,111,t
1803,NEUTROGENA ULTRA SHEER DRY TOUCH SPF45 88ML,Neutrogena,146687,19.99,62600338952,1,88 ml,,2026-12-31,t,1,0,0,11.92,111,t
1892,NEUTROGENA ULT SHR DRY TOUCH SPF30 88ML,Neutrogena,146690,19.99,62600338945,5,88ml,,2025-12-31,t,5,0,0,11.92,111,t
1893,OPTION+ SUNSCREEN LOT SPORT SPF30 240ML,Option +,196826,10.99,771290037730,5,240ml,,2028-03-31,t,5,0,0,6.34,111,t
1890,OPTION+ SP SUNSCREEN CONTINUOUS SPF30 177ML,Option+,149916,11.99,771290029971,6,177ml,,2027-01-31,t,7,1,0,6.75,111,t
1628,GOLD BOND LOT ANTI-ITCH 155ML,,809350,12.99,69260032077,3,155 ml,,2026-09-30,t,4,1,0,7.24,111,t
605,URISEC CR 22% UREA 225G,,153486,30.99,776097220651,0,225ml,,,t,0,0,0,19.07,111,t
1927,EPSON SALT MAGNESIUM SULFATE,,131753,7.99,68625160677,1,450g,,,t,2,1,0,4.78,111,t
2045,OPTION+ CASTOR OIL 100ML,,178677,3.99,771290033732,7,100 ml,,2029-07-31,t,9,2,0,2.68,111,t
1157,CERAVE FACE LOTION AM MOISTURIZING SPF 30 89ML,Cerave,147376,25.99,3606000537408,0,89mL,,,t,2,2,0,15.46,111,t
1939,NIZORAL SHP 60ML,Nizoral,194450,12.99,53076000214,5,60ml,,2027-03-31,t,8,3,0,8.90,112,t
143,CLINIDERM SHP GENTLE 240ML,Cliniderm,149719,21.99,369787032407,6,240,,,t,6,0,0,12.88,112,t
600,SEBCUR T SHP MED 120ML,Sebcur,95539,16.99,67520000026,2,120ml,,2025-10-31,t,2,0,0,12.54,112,t
602,SPECTRO JEL BLEMISH PRONE FRAGRANCE FREE 200ML,Spectro,657197,9.99,60815041032,0,200ml, ,,t,0,0,0,6.34,112,t
595,NIZORAL SHP ANTI DANDRUFF  60ML,Nizoral,143210,13.99,628467002711,1,60ml,,2026-09-30,t,2,1,0,8.90,112,t
695,ODAN TARDAN,Odan,4,28.99,767901723570,0,250,,,t,0,0,0,0.00,112,t
723,SEBCUR SHP MED 120ML,Sebcur,95521,14.99,67520000019,0,120mL,,,t,0,0,0,9.05,112,t
727,CUREL LOT ITCH DEFENSE 480ML,Curel,217034,16.99,62400154752,0,480mL,,,t,0,0,0,9.50,112,t
762,HEAD&SHOULDERS CND CLASSIC CLEAN 325ML,Head and Shoulders,143326,9.99,37000545095,2,325mL,,2026-05-30,t,3,1,0,5.78,112,t
1588,AVEENO STRESS RELIEF BODY WASH 354ML,Aveeno,375451,13.99,62600060488,2,354ml,,,t,4,2,0,7.55,111,t
1891,OPTION+ SP SUNSCREEN COTINUOUS SPF30 SPORT 300ML,"",149787,11.99,771290030038,5,177ml,"",2027-01-31,t,5,0,0,10.94,111,t
601,SEBCUR T SHP MED 240ML,Sebcur,549600,31.99,67520000170,1,240ml,,,t,1,0,0,19.93,112,t
1945,DR TEALS EPSON SALT EUCALYP 1.36KG,,76298,13.99,811068010739,2,3lbs,,,t,4,2,0,8.39,111,t
1964,NIZORAL SHP 200ML,,194454,26.99,53076000184,4,200ml,,2027-03-31,t,6,3,0,19.89,112,t
1887,NATIVE BODYWASH EUCALYPTUS MINT 532ML,,167719,18.99,812154034967,0,532 mL,,,t,0,0,0,11.36,112,t
596,NIZORAL PSORIASIS SHP AND CONDITIONER 200ML,Nizoral,177978,33.99,628467002797,0,200ml,,2026-07-30,t,1,1,0,19.89,112,t
729,BRYLCREEM TUBE KG 132ML,,331082,7.99,11509102003,0,132mL,,,t,0,0,0,3.99,112,t
608,OFF BOTANICALS INSECT REPELLENT LOTION 118ML,OFF!,171831,17.99,62300007554,12,118ml,,,t,14,2,0,10.29,113,t
609,OFF DEEP WOODS 113G,OFF!,18097,14.99,62300708314,1,85ml,,,t,1,0,0,9.09,113,t
720,AFTER BITE KD CR 20G,AfterBite,175505,7.99,44224610805,2,20g,,2026-05-30,t,3,1,0,4.87,113,t
2150,B12 FAST DISSOLVING TB 2500MCG TRIAL SIZE 10 JAM,,139361,7.99,64642091888,2,10 sublingual tablets,,2029-01-31,t,2,0,0,4.65,114,t
639,MAGNESIUM BISGLYCINATE 200MG 60 WEBBER,Webbers,159333,17.99,625273032550,11,60ct,,2030-03-31,t,17,6,0,10.28,114,t
1446,CENTRUM MULTIGUMMIES WOMEN GUMMY 130,Centrum,91517,31.99,62107090858,4,130 gummies,,2026-07-31,t,8,4,0,18.73,114,t
739,CENTRUM MULTIGUMMIES GUMMY 150,Centrum,93177,29.99,62107090834,1,150Gummies,,,t,1,0,0,18.73,114,t
2032,MILK THISTLE 150MG SOFTGEL WEB 240,Webber Naturals,66481,32.99,625273034806,2,240 softgels,,2029-05-31,t,2,0,0,19.86,114,t
2063,FERROUS FUMARATE TB 300MG 100 WAMPOLE,Wampole,819698,15.99,63806134164,3,100 tabs,,2028-12-31,t,8,5,0,9.71,114,t
542,VITALUX ADVANCED + OMEGA 3 CAPS 75,Alcon,92116,42.99,56394301636,10,75 ct,,2026-10-30,t,19,10,0,26.34,114,t
1951,OPTION+ BIOTIN CAPS 5000MCG 60,Option+,175210,9.99,771290031820,5,60 capsules,,2028-12-31,t,11,6,0,5.74,114,t
1170,QUERCETIN CAPS VEGETARIAN 500MG 60 WEBBER,Webber Natural,158040,20.99,625273036978,4,60 veg. Capsules,Antioxidant - Capillary and Blood Vessel Protection,2027-11-30,t,7,3,0,13.43,114,t
648,ONE A DAY MEN 50+ COMPLETE MULTIVITAMINS TB 90,Bayer,176489,19.99,56500372819,4,90ct,,2026-07-31,t,7,3,0,11.77,114,t
2179,ZINC GLUCONATE TB 25MG 100 JAM,jamieson,840272,16.99,64642021915,2,100 tabs,,2028-07-31,t,2,0,0,9.95,114,t
1929,MAGNESIUM CPLT 250MG 100 WEBBER,Webber Naturals,105773,15.99,625273031638,4,100 caplets,,2030-03-31,t,5,1,0,10.28,114,t
1930,WEB NAT ASHWAGANDHA CAPS 7200MG 60,Webber Naturals,173061,23.99,625273039092,1,60 capsules,,2029-03-31,t,1,0,0,14.54,114,t
2077,GLUCOS & INFLAMEASE CPLT 120,Webber Naturals,926501,34.99,625273033748,1,120 caps,,2028-12-31,t,2,1,0,21.67,114,t
2078,OMEGA-3 SELECT MINI SOFTGEL 200 JAM,Jamieson,54066,39.99,64642073556,1,200 softgels,,2027-11-30,t,1,0,0,22.93,114,t
1937,CENTRUM FORTE ESSENTIALS TB 100,centrum,74918,25.99,62107188944,3,100 tabs,,2026-11-30,t,8,5,0,16.48,114,t
1938,CENTRUM SELECT ESSENTIALS TB 100,centrum,74920,26.99,62107286527,2,100 tabs,,2027-01-31,t,2,0,0,16.48,114,t
2013,NATURE'S BOUNTY BIOTIN 1000MCG TB 200,Nature's Bounty,51083,19.99,29537534895,5,200 tabs,,2027-07-31,t,5,0,0,12.16,114,t
1420,ESTER-C VIT C TB 1000MG 120,Ester-C,182137,22.99,29537001045,7,120 tabs,,2026-08-31,t,9,2,0,13.93,114,t
18,B COMPLEX VP CPLT 50MG 200 JAMIESON,Jamieson,112046,33.99,64642090584,7,200 caplets,,2026-10-31,t,10,3,0,21.00,114,t
13,CENTRUM WOMEN 90,Centrum,11342,27.99,62107084703,8,90 tabs,,,t,10,2,0,16.48,114,t
156,BIOTIN 10000MCG SOFTGEL 90 JAM,Jamieson,147128,29.99,64642091758,0,90 ct,,,t,0,0,0,17.68,114,t
163,CRANBERRY CAPS 250MG 100 JAM,Jamieson,18800,18.99,64642067739,0,100 cap, ,,t,0,0,0,11.33,114,t
167,VITAMIN E NATURAL SOFTGEL 200IU 100 JAM,Jamieson,11070,23.99,64642020321,0,100 ct, ,,t,0,0,0,14.37,114,t
158,CALCIUM+D3 400IU VAL PK CPLT 250 JAM,Jamieson,97977,32.99,64642079619,1,250 ct, ,,t,1,0,0,20.17,114,t
539,PRESERVISION OMEGA 3 CAPS 120,bausch + Lomb,178931,39.99,324208625903,1,120 ct,,2026-04-30,t,1,0,0,24.12,114,t
543,VITALUX ADVANCED CPLT 120,Alcon,123560,45.99,56394301834,2,120 ct,,2026-10-30,t,2,0,0,28.23,114,t
544,VITALUX ADVANCE CHEWABLE TB 50,Alcon ,75130,29.99,56394301315,1,50 ct, ,2026-09-30,t,1,0,0,15.68,114,t
612,REDOXON DOUBLE ACTION 1000MG ORANGE TB 15,Redoxon,62728,8.99,56500364456,0,15ct, ,,t,0,0,0,5.19,114,t
613,REDOXON B TB 10,Redoxon,"212290
",7.99,56500359445,0,10ct, ,,t,0,0,0,4.69,114,t
614,WEB NAT VITAMIN C CHEW ORANGE NAT TB 500MG 120,Webber,168373,10.99,625273035889,0,120ct,,,t,0,0,0,6.41,114,t
617,CALCIUM & MAGNESIUM W/VIT-D TB WEB 100+100,Webber,421552,13.99,625273038668,0,200ct, ,,t,0,0,0,7.78,114,t
616,CALCIUM CITRATE TB 300MG 120 WEBBER,Webber,502575,16.99,625273050165,3,120ct,,2029-11-30,t,5,2,0,9.84,114,t
1463,OMEGA 3 TRIPLE STRENGTH CLRENT SOFTGEL 80 WEBBER,Webber Naturals,53555,31.99,625273033953,8,80 soft gels,temp,2029-01-31,t,10,2,0,18.35,114,t
619,CALTRATE PLUS TB 60,Caltrate,852202,21.99,62107257008,5,60ct,,,t,6,1,0,13.05,114,t
1766,AFTER BITE OUTDOOR 20G,After Bite,828327,7.99,44224015709,8,20g,,2027-05-30,t,9,1,0,4.87,113,t
1458,DDROPS VITAMIN D 1000IU LIQ DROPS 180,DDROPS,821587,12.99,851228000040,10,180 drops,,2027-12-31,t,23,13,0,7.63,114,t
541,PRESERVISION AREDS 2 CAPS 120,bausch + Lomb,182688,41.99,324208697627,2,120 ct,,2026-12-31,t,7,5,0,24.12,114,t
633,GLUCOS&CHONDROITIN TRIPLE TB 750/600MG 150 WEBBER,Webbers,85317,49.99,625273050707,5,150ct,,,t,9,4,0,33.54,114,t
2012,VITAMIN B6 TB 250MG 100 JAM,Jamieson,9837,24.99,64642020192,6,100 caplets,,2027-11-30,t,6,0,0,15.47,114,t
615,VITAMIN C ORANGE CHEW WEB 300,Webber,120064,18.99,625273032765,1,300ct, ,,t,1,0,0,11.10,114,t
629,LUXA-D 2000IU SOFTGEL 100,luxa D,117422,11.99,622082291147,30,100ct,,2026-06-30,t,100,72,0,7.32,114,t
621,COD LIVER OIL SOFTGEL WEBBER 180,Webbers,721316,16.99,625273050868,2,180ct, ,2029-01-31,t,4,2,0,9.84,114,t
611,VITAMIN B12 TB 1000MCG 90 SWISS HERB,Swiss,870196,17.99,68120238024,7,90ct,,2028-09-30,t,10,3,0,10.66,114,t
620,CALTRATE PLUS CHW TB 50,Caltrate,703728,20.99,62107055901,4,50ct,,2026-02-28,t,6,2,0,13.05,114,t
623,NATURE'S BOUNTY Q-SORB Q10 100MG SOFTGELS 60,Nature's Bountry,866798,33.99,29537511353,0,60ct,,,t,0,0,0,21.86,114,t
624,M-CAL+VIT D CHEW TB 500MG/400IU PCH/MANG 60,Webbers,142926,13.99,629323100602,0,220ct,check this,,t,0,0,0,7.96,114,t
625,CENTRUM SELECT ESSENTIAL TB 60,Centrum,74919,19.99,62107086523,0,60ct,,,t,0,0,0,11.42,114,t
631,FLAXSEED OIL SOFTGEL 1000MG BNS 180+30,Webbers,76075,22.99,625273038712,1,210ct,,2028-10-31,t,1,0,0,13.44,114,t
632,GLUCOSAMINE&CHONDROITIN TWICE DAY TB1350MG90WEBBER,Webber Naturals,410514,32.99,625273050332,0,90ct,,,t,0,0,0,19.84,114,t
636,NATURE'S BOUNTY LUTEIN CAPS 40MG 75,Nature's Bountry ,164724,24.99,29537319416,0,75ct, ,,t,0,0,0,15.87,114,t
637,MAGNESIUM ODAN 100MG/ML 500ML,Odan ,178889,17.99,776097430500,0,500ml, ,,t,0,0,0,10.50,114,t
638,MAGNESIUM OXIDE TB 420MG 90 SWISS HERB,Swiss Natural,775676,7.99,68120505010,4,90ct,,2027-08-30,t,4,0,0,4.42,114,t
643,VEG MULTI VITAMIN MEN 50+ TB 60,Greeniche,45342,16.99,817510001027,0,60ct, ,,t,0,0,0,9.40,114,t
645,ST.JOHNS WORT EXTRACT CAPS BONUS WEBBER 60+30,Webbers,801124,14.99,625273038415,0,90ct,,,t,0,0,0,9.21,114,t
646,GREENICHE OMEGA 3 SOFTGEL 30,Greeniche,149168,28.99,817510001119,0,30ct,,,t,0,0,0,16.58,114,t
647,OMEGA 3 MINI SOFTGEL 300MG 180,Webbers,36568,24.99,625273033915,0,180ct,,,t,0,0,0,14.93,114,t
650,COENZYME Q10 UBIQUINOL 100MG 30 WEBBER,Webbers,28526,29.99,625273032956,0,30ct,,,t,0,0,0,18.36,114,t
652,ESENVIA TB 600MG 30,Esenvia,161673,25.99,625972019548,0,30ct, ,,t,0,0,0,15.50,114,t
644,MULTI VITAMIN LIQ 350ML,Wampole,429177,27.99,63806270305,4,350mL,,2026-06-30,t,4,0,0,16.97,114,t
649,REPLAVITE VITAMIN TB 100,Lankmark Medical,642603,13.99,625273073256,12,100ct,,2027-09-30,t,15,3,0,8.38,114,t
634,NUTRAMELTZ VITAMIN K2 100MCG,Nutrameltz,0,21.99,684482024015,0,60ct, ,2027-02-28,t,4,4,0,0.00,114,t
642,MULTIVITAMIN W/MINERAL TB 100 WEBBER,Webbers,179259,14.99,625273031416,5,100ct, ,2027-04-30,t,5,0,0,8.55,114,t
651,VENIXXA TB 500MG (CHRONIC VENOUS DISEASE) 30,Venixxa,119182,32.99,771547004119,6,30ct,,2028-03-31,t,6,0,0,20.15,114,t
653,ENSURE PLUS STRAWBERRY CAN 235ML,Ensure,0,2.00,55325207184,0,1, ,,t,0,0,0,1.84,114,t
628,DDROPS VITAMIN D3 LIQ 180 DROPS 2500IU 5ML,Ddrops,168047,14.99,851228000965,10,180ct,,2028-08-31,t,14,5,0,8.73,114,t
734,VITAMIN B6&12 & FOLIC ACID BONUS 90+30,Webber Naturals,100663,11.99,625273038132,0,120 Caps,,,t,0,0,0,7.39,114,t
737,SWISS VEGAPURE CAPS 50,Swiss Naturals,305318,32.99,68120918018,0,50gels,,,t,0,0,0,20.25,114,t
740,CENTRUM MULTIGUMMIES ADLT 50+  130,Centrum,120330,29.99,62107090872,0,130gummies,,,t,0,0,0,18.73,114,t
741,CENTRUM MINIS TB WOMEN 50+ 160,Centrum,167091,25.99,62107482646,0,160tabs,,,t,0,0,0,16.16,114,t
743,NATURE'S BOUNTY ESTER-C VITAMIN C TB 1000MG 90,Nature's Bountry,159700,19.99,29537000505,0,90tabs,,,t,0,0,0,11.89,114,t
746,NATURE'S BOUNTY MAGNESIUM OXIDE TB 500MG 100,Nature's Bounty,401463,14.99,29537055352,8,100tabs,,2027-10-31,t,9,1,0,8.47,114,t
733,B100 COMPLEX TB VALUE SIZE WEBBER 140,Webber Naturals,147724,22.99,625273036893,1,140 tabs,,2026-12-31,t,1,0,0,14.15,114,t
736,CO Q10 100MG SOFTGEL BNS 30+30,Webber Naturals,958967,21.99,625273038552,5,60tabs,,,t,7,2,0,12.90,114,t
887,OMEGA 3 TRIPLE STRGHT ENTERIC CTD SFGTL WEB 100+20,Webber Naturals,54969,39.99,625273038798,18,120 softgels,,2029-01-31,t,31,13,0,24.10,114,t
1296,ONE A DAY COMPLETE MULTIVITAMINS MEN TB 90,Bayer,176486,19.99,56500372796,4,90 tabs,,2026-10-31,t,5,0,0,11.77,114,t
1357,ONE A DAY COMPLETE MULTIVITAMIN WOMEN TB 90,Bayer,176485,18.99,56500372789,5,90 tabs,,2026-10-31,t,6,1,0,11.77,114,t
1383,OPTION+ COD LIVER OIL VIT D SOFTGEL 550MG 100,Option+,176717,11.99,771290031707,4,100 caps,,2029-03-31,t,5,1,0,6.75,114,t
1413,CENTRUM PRENATAL TB 100,Centrum,54529,30.99,62107085052,7,100,Supports Fertility;help in iron deficiency,2026-09-30,t,8,1,0,18.73,114,t
1460,ROYALRED KRILL OIL SOFTGELS 1000MG 30 WEB,RoyalRed,73626,29.99,625273034905,1,30 soft gels,,2028-03-31,t,1,0,0,18.35,114,t
1461,MAGNESIUM CITRATE CAPS 150MG 60 WEBBER,Webber Naturals,684613,9.99,625273031300,2,60 caps,,2029-03-31,t,2,0,0,5.88,114,t
1527,HEALTH ONE FOLIC ACID 1MG,Health One,0,7.99,66000021087,11,100 tabs,,2026-07-31,t,13,2,0,0.00,114,t
1599,VITAMIN C TB 500MG + VITAMIN D 1000IU 120,Wampole,149189,17.99,63806273184,6,120 chewable tablets,,2026-01-31,t,7,1,0,10.86,114,t
1595,OPTION+ VITAMIN C TROPICAL TB 500MG 120,Option+,174575,11.99,771290032025,6,120 tablets,,2028-08-31,t,6,0,0,5.96,114,t
1858,M-MAGNESIUM OXIDE TB 835MG 90,Mantra,144825,19.99,629323278356,1,90 tablets,,2026-01-31,t,1,0,0,12.07,114,t
1861,NATURE'S BOUNTY GINKGO BILOBA CAPS 100,Nature's Bounty,868158,25.99,29537045445,1,100 capsules,,2028-10-31,t,1,0,0,15.47,114,t
1825,NATURE'S BOUNTY CO Q10 SOFTGEL 100MG 90,Nature's Bounty,211149,36.99,29537155595,4,90 sftgl,,2026-11-30,t,6,2,0,21.86,114,t
1269,ONE A DAY WOMEN 50+ COMPLETE MULTIVTIAMINS TB 90,Bayer,176488,19.99,56500372802,4,90 tabs,,2026-10-31,t,9,5,0,11.77,114,t
627,CENTRUM WOMEN 50+ TB 90,Centrum,146913,27.99,62107084604,6,90ct,,2026-12-31,t,27,22,0,16.48,114,t
622,CO Q10 200MG SOFTGEL BNS 30+30,Webbers,959007,36.99,625273038576,10,60ct,,2029-02-28,t,14,4,0,21.66,114,t
1831,WEB NAT OMEGA 3 EPA/DHA PLANT BASE SOFTGEL 60,Webber Naturals,196353,29.99,625273039511,7,60 softgels,,2026-10-31,t,8,1,0,18.35,114,t
1837,GLUCOSAMINE & CHONDROITIN CPLT 400MG-500MG 140,Webber Naturals,523985,26.99,625273050806,6,140 caplets,,2028-12-31,t,7,1,0,15.76,114,t
1746,WEB NAT VITAMIN K2 & D3 SOFTGEL 60,Webber Naturals,183127,16.99,625273039337,6,60 capsules,,2028-01-31,t,10,4,0,9.84,114,t
1828,GLUCOSAMINE SULFATE CAPS 750MG WEBBER 250,,724088,32.99,625273050523,0,250 capsules,,,t,0,0,0,19.84,114,t
1632,CENTRUM MEN 90,,11343,26.99,62107084505,0,90 tablets,,,t,0,0,0,16.48,114,t
1769,JAMIESON GLUCOSAMINE CHONDROITINE CPLT 1300MG 150,,184558,49.99,64642100580,0,150 caplets,,,t,0,0,0,29.84,114,t
1781,NATURE'S BOUNTY VIT E SOFTGEL 400IU 200,,21159,25.99,29537504263,0,200 softgels,,,t,0,0,0,15.47,114,t
1602,WEBBER NATURALS VITAMIN K2 & D3 SOFTGEL 110,,186238,22.99,625273039290,10,110 Softgels,,,t,15,5,0,13.43,114,t
1526,POTASSIUM K8 TB 600MG 100 JAMP,,123741,12.99,622082280837,4,100 tabs,,,t,7,4,0,7.49,114,t
1578,PROBIOTIC XST GUMMIES JAM 30,,147089,34.99,64642092229,1,30 gummies,,,t,1,0,0,21.00,114,t
155,VIT B6/B12 & FOLIC ACID TB 90+20 JAM,,970202,16.99,64642053268,0,90 ct,,,t,0,0,0,9.95,114,t
166,VITAMIN D3 1000IU TB BONUS 200+40 JAM,,632158,15.99,64642052544,0,240 ct,,,t,0,0,0,9.40,114,t
1585,ZINC TIME RELEASE TB 50MG 90 JAM,,840264,20.99,64642022790,0,90 tabs,,,t,0,0,0,12.16,114,t
1305,VITAMIN E PURE OIL 28000IU 28ML,,726513,18.99,64642053060,0,28mL,,,t,0,0,0,11.20,114,t
1707,VITAMIN B12 TB 1000MCG 180,,167460,29.99,68120238055,6,180 tablets,,,t,10,4,0,18.38,114,t
1859,TURMERIC CURCUMIN CAPS 3050MG 120 WEBBER,,105781,22.99,625273035452,6,120 caps,,,t,7,1,0,13.44,114,t
1920,OMEGA 3 MINI CLRENT 300MG 220 WEBBER,Webber Naturals,53551,29.99,625273033939,4,220 softgels,,,t,7,3,0,18.35,114,t
1860,NATURE'S BOUNTY MELATONIN MEGA SOFTGEL 5MG 200,Nature's Bounty,159729,17.99,29537304269,1,200 softgels,,,t,1,0,0,10.77,114,t
1511,ZINC GLUCONATE TB 50MG 100 JAM,Jamieson,10181,18.99,64642023308,7,100 tabs,,2029-01-31,t,15,8,0,11.33,114,t
2184,BIOTIN CAPS 2500MCG 90 WEBBER,webber naturals,99907,17.99,625273032918,2,90 capsules,,2029-03-31,t,2,0,0,10.29,114,t
152,VITAMIN B12 TIME RELEASE TB 5000MCG 45 JAM,Jamieson,251371,20.99,64642091277,6,45 ct,,2026-06-30,t,8,2,0,12.44,114,t
1469,VITAMIN B1 TB 100MG 100 JAM,Jamieson,88381,14.99,64642020208,9,100 tbs,,,t,13,4,0,9.12,114,t
154,VITAMIN B12 TIME RELEASE TB 1200MCG JAM 60+20 JAM,Jamieson,159061,19.99,64642028235,16,80 tbs,60 tabs + Bonus 20,2026-03-31,t,22,6,0,11.61,114,t
12,WEB NAT ASHWAGANDHA + MAGNESIUM CAPS 120,Webber Naturals,196330,23.99,625273039542,3,120 caps,,,t,4,1,0,14.54,114,t
9,VITAMIN B12 TIME RELEASE 2500MCG TB 60 JAM,Jamieson,0,19.99,64642091260,2,60 tabs,,2026-06-30,t,2,0,0,12.44,114,t
